"player_id","player_team","position_name","now_cost","avg_points","avg_minutes","avg_ict","avg_influence","avg_xG","avg_xA","avg_xGChain","diff_opponent","full_name","web_name","team_name","team_strength","position","short_name"
38,"Bella-Kotchap | SOU","Defender",4.5,NA,NA,NA,NA,NA,NA,NA,3.25,"Armel Bella-Kotchap","Bella-Kotchap","Southampton",3,NA,"SOU"
39,"Masuaku | WHU","Defender",4.5,0.946666666666667,22.0133333333333,0.966666666666667,4.87466666666667,0.247990980278701,1.67716285213828,2.87810692377388,3.375,"Arthur Masuaku","Masuaku","West Ham",3,"DEF","WHU"
40,"Begović | EVE","Goalkeeper",4,NA,NA,NA,NA,0,0,0,3.25,"Asmir Begović","Begović","Everton",3,"#N/A","EVE"
41,"Laporte | MCI","Defender",6,2.89333333333333,54.44,2.02533333333333,11.4053333333333,2.64843934262171,0.594761054031551,12.4406329002231,2.875,"Aymeric Laporte","Laporte","Man City",5,"DEF","MCI"
42,"Pérez | LEI","Midfielder",5,1.24324324324324,23.6216216216216,1.93243243243243,4.81081081081081,3.04728003032506,1.23818794824183,6.43166272435337,3.5,"Ayoze Pérez","Pérez","Leicester",3,"MID","LEI"
43,"Chilwell | CHE","Defender",6,2.58666666666667,37.6933333333333,2.7,9.608,2.14160822611302,1.64434639830142,7.89716637507081,3.125,"Ben Chilwell","Chilwell","Chelsea",4,"DEF","CHE"
44,"Davies | LIV","Defender",4,NA,NA,NA,NA,NA,NA,NA,3,"Ben Davies","Davies","Liverpool",5,NA,"LIV"
45,"Davies | TOT","Defender",5,1.17054263565891,29.3565891472868,1.03255813953488,5.45581395348837,1.33690173411742,0.541792039759457,8.08900891523808,3.125,"Ben Davies","Davies","Spurs",4,"DEF","TOT"
46,"Godfrey | EVE","Defender",4.5,2.07142857142857,67.3142857142857,2.36142857142857,14.6628571428571,1.04718800308183,0.842739132698625,4.16305121220648,3.25,"Ben Godfrey","Godfrey","Everton",3,"DEF","EVE"
47,"Johnson | WHU","Defender",4.5,0.96,25.4933333333333,0.949333333333333,5.40266666666667,0.316462578717619,0.470616253092885,2.76099612936378,3.375,"Ben Johnson","Johnson","West Ham",3,"DEF","WHU"
48,"Pearson | BOU","Midfielder",4.5,NA,NA,NA,NA,NA,NA,NA,3.5,"Ben Pearson","Pearson","Bournemouth",2,NA,"BOU"
49,"White | ARS","Defender",4.5,2.84,79.76,2.24533333333333,14.0533333333333,0.583476642146707,1.06770516978577,9.17482381127775,2.875,"Benjamin White","White","Arsenal",4,"DEF","ARS"
50,"Bernardo | MCI","Midfielder",7,3.29333333333333,64.3866666666667,5.06533333333333,14.88,5.68539533112198,5.69526303187013,21.5483208121732,2.875,"Bernardo Veiga de Carvalho e Silva","Bernardo","Man City",5,"MID","MCI"
51,"Leno | ARS","Goalkeeper",4.5,1.88,46.5466666666667,1.05066666666667,10.496,0,0,2.25799220614135,2.875,"Bernd Leno","Leno","Arsenal",4,"GK","ARS"
52,"Traoré | AVL","Midfielder",5,2.01369863013699,34.1643835616438,2.82876712328767,7.44931506849315,3.28388783894479,2.28549386095256,5.24062157934532,3.25,"Bertrand Traoré","Traoré","Aston Villa",3,"MID","AVL"
53,"Gilmour | CHE","Midfielder",4.5,0.733333333333333,27.3333333333333,1.28666666666667,4.19733333333333,0.445547592360526,0.586958014871925,2.48773658275604,3.125,"Billy Gilmour","Gilmour","Chelsea",4,"MID","CHE"
54,"De Cordova-Reid | FUL","Midfielder",5.5,NA,NA,NA,NA,NA,NA,NA,3.5,"Bobby De Cordova-Reid","De Cordova-Reid","Fulham",2,NA,"FUL"
55,"Kamara | AVL","Midfielder",5,NA,NA,NA,NA,NA,NA,NA,3.25,"Boubacar Kamara","Kamara","Aston Villa",3,NA,"AVL"
56,"Soumaré | LEI","Midfielder",4.5,1,30.4166666666667,0.780555555555556,3.96111111111111,0.329837160184979,0.285683274269104,3.3709954759106,3.5,"Boubakary Soumaré","Soumaré","Leicester",3,"MID","LEI"
57,"Ojeda | NFO","Midfielder",4.5,NA,NA,NA,NA,NA,NA,NA,3,"Braian Ojeda Rodríguez","Ojeda","Nott'm Forest",2,NA,"NFO"
58,"Austin | TOT","Goalkeeper",4,NA,NA,NA,NA,NA,NA,NA,3.125,"Brandon Austin","Austin","Spurs",4,NA,"TOT"
59,"B.Williams | MUN","Defender",4,0.546666666666667,30.7466666666667,1.08,5.30133333333333,0.212378583848476,0.976427992805839,2.68114223890007,3.25,"Brandon Williams","B.Williams","Man Utd",4,"DEF","MUN"
60,"Aaronson | LEE","Midfielder",5.5,NA,NA,NA,NA,NA,NA,NA,3.125,"Brenden Aaronson","Aaronson","Leeds",2,NA,"LEE"
61,"Johnson | NFO","Forward",6,NA,NA,NA,NA,NA,NA,NA,3,"Brennan Johnson","Johnson","Nott'm Forest",2,NA,"NFO"
62,"Samba | NFO","Goalkeeper",4.5,NA,NA,NA,NA,NA,NA,NA,3,"Brice Samba","Samba","Nott'm Forest",2,NA,"NFO"
63,"Fernandes | MUN","Midfielder",10,5.19736842105263,81.7236842105263,9.20394736842105,28.8631578947368,12.6523816487752,10.1434245952405,24.9490666082129,3.25,"Bruno Borges Fernandes","Fernandes","Man Utd",4,"MID","MUN"
64,"Bruno Guimarães | NEW","Midfielder",6,3.5,58.8125,4.775,20.55,4.09319747705013,1.742860048078,5.31641031987965,3.25,"Bruno Guimarães Rodriguez Moura","Bruno Guimarães","Newcastle",3,"MID","NEW"
65,"Mbeumo | BRE","Forward",6,3.16216216216216,76.0810810810811,4.98378378378378,11.7945945945946,9.80526270717382,3.95722126588225,17.7869256380945,3,"Bryan Mbeumo","Mbeumo","Brentford",3,"MID","BRE"
66,"Saka | ARS","Midfielder",8,3.88,72.56,6.91466666666667,16.8266666666667,8.53754079621285,6.07158577209339,18.8711820496246,2.875,"Bukayo Saka","Saka","Arsenal",4,"MID","ARS"
67,"Söyüncü | LEI","Defender",4.5,1.68918918918919,58.2837837837838,1.94459459459459,13.6486486486486,0.773646272718906,0.207173304632306,6.64982801117003,3.5,"Çaglar Söyüncü","Söyüncü","Leicester",3,"DEF","LEI"
68,"Hudson-Odoi | CHE","Midfielder",5.5,1.44,26.7733333333333,2.568,6.22933333333333,2.0727073289454,2.87156727630645,7.37745518423617,3.125,"Callum Hudson-Odoi","Hudson-Odoi","Chelsea",4,"MID","CHE"
69,"Wilson | NEW","Forward",7.5,2.76,45.0266666666667,3.05733333333333,10.7493333333333,10.3159425207414,1.78825843334198,9.63443841133267,3.25,"Callum Wilson","Wilson","Newcastle",3,"FWD","NEW"
70,"Chambers | AVL","Defender",4.5,1.01351351351351,21.8918918918919,0.927027027027027,4.81621621621622,0.314803622663021,0.609848568215966,3.20859803818166,3.25,"Calum Chambers","Chambers","Aston Villa",3,"DEF","AVL"
71,"Ramsay | LIV","Defender",4,NA,NA,NA,NA,NA,NA,NA,3,"Calvin Ramsay","Ramsay","Liverpool",5,NA,"LIV"
72,"Archer | AVL","Forward",4.5,0.0882352941176471,0.705882352941177,0.0470588235294117,0,0.0282422751188278,0,0.0597287677228451,3.25,"Cameron Archer","Archer","Aston Villa",3,"FWD","AVL"
73,"Kelleher | LIV","Goalkeeper",4,0.25,5,0.144444444444444,1.44444444444444,0,0,0.390303194522858,3,"Caoimhin Kelleher","Kelleher","Liverpool",5,"GK","LIV"
74,"Cafú | NFO","Midfielder",4.5,NA,NA,NA,NA,NA,NA,NA,3,"Carlos Ribeiro Dias","Cafú","Nott'm Forest",2,NA,"NFO"
75,"Chukwuemeka | AVL","Midfielder",4.5,0.326923076923077,4.86538461538462,0.290384615384615,0.826923076923077,0.341466763988137,0.493889443576336,1.12715160753578,3.25,"Carney Chukwuemeka","Chukwuemeka","Aston Villa",3,"MID","AVL"
76,"Cédric | ARS","Defender",4.5,1.01333333333333,28.9866666666667,1.21733333333333,4.68,0.346613067667931,1.20607564132661,4.34284714329988,2.875,"Cédric Alves Soares","Cédric","Arsenal",4,"DEF","ARS"
77,"Azpilicueta | CHE","Defender",5,2.65333333333333,56.48,2.70933333333333,12.5973333333333,0.882285055704415,2.32562829880044,13.388694550842,3.125,"César Azpilicueta","Azpilicueta","Chelsea",4,"DEF","CHE"
78,"Goode | BRE","Defender",4,0.27027027027027,12.1081081081081,0.432432432432432,1.48108108108108,0.0859933122992516,1.0358262360096,1.1973674595356,3,"Charlie Goode","Goode","Brentford",3,"DEF","BRE"
79,"Adams | SOU","Forward",6.5,3.18666666666667,62.5066666666667,4.79466666666667,13.4346666666667,10.2040093261749,4.03684676159173,12.3939308151603,3.25,"Che Adams","Adams","Southampton",3,"FWD","SOU"
80,"Mepham | BOU","Defender",4.5,NA,NA,NA,NA,NA,NA,NA,3.5,"Chris Mepham","Mepham","Bournemouth",2,NA,"BOU"
81,"Wood | NEW","Forward",6,3.13698630136986,74.4520547945205,4.57671232876712,11.8684931506849,10.5838026423007,1.70205909339711,11.1787950322032,3.25,"Chris Wood","Wood","Newcastle",3,"FWD","NEW"
82,"Benteke | CRY","Forward",5.5,2.18918918918919,39.445945945946,3.6527027027027,10.2810810810811,6.08838430140167,1.18140229629353,7.5350976837799,3.75,"Christian Benteke","Benteke","Crystal Palace",3,"FWD","CRY"
83,"Nørgaard | BRE","Midfielder",5.5,2.62162162162162,80.1081081081081,4,17.8540540540541,4.96903985273093,4.04776887968183,13.346251248382,3,"Christian Nørgaard","Nørgaard","Brentford",3,"MID","BRE"
84,"Pulisic | CHE","Midfielder",6,2.09333333333333,39.2266666666667,3.21866666666667,9.05333333333333,6.4352450966835,2.0272602783516,11.7257936289534,3.125,"Christian Pulisic","Pulisic","Chelsea",4,"MID","CHE"
85,"Clark | NEW","Defender",4.5,0.8,38.6933333333333,1.16,7.89066666666667,0.836195648647845,0.170435113366693,2.31235293159261,3.25,"Ciaran Clark","Clark","Newcastle",3,"DEF","NEW"
86,"Palmer | MCI","Midfielder",4.5,0.121621621621622,1.63513513513513,0.137837837837838,0.148648648648649,0.280721366405487,0.44644495844841,2.00962775945663,2.875,"Cole Palmer","Palmer","Man City",5,"MID","MCI"
87,"Coady | WOL","Defender",5,3.24,88.2533333333333,2.37866666666667,18.8666666666667,1.88575236918405,0.137280120979995,5.19597613951191,3.25,"Conor Coady","Coady","Wolves",3,"DEF","WOL"
88,"Gallagher | CHE","Midfielder",6,2.90277777777778,73.1527777777778,4.06111111111111,15.1777777777778,4.60764191206545,2.78072819858789,9.63576025888324,3.125,"Conor Gallagher","Gallagher","Chelsea",4,"MID","CHE"
89,"Dawson | WHU","Defender",5,2.30985915492958,64.6056338028169,2.51830985915493,15.4028169014085,2.83922783308662,0.548702839761972,4.01114566950127,3.375,"Craig Dawson","Dawson","West Ham",3,"DEF","WHU"
90,"Romero | TOT","Defender",5,1.7027027027027,49.8378378378378,1.88918918918919,13.4810810810811,0.411476094275713,0.377722984179854,9.46302313730121,3.125,"Cristian Romero","Romero","Spurs",4,"DEF","TOT"
91,"Ronaldo | MUN","Forward",10.5,4.54285714285714,70.1142857142857,7.84571428571429,22.8685714285714,17.212839871645,4.42496612668037,23.2537129074335,3.25,"Cristiano Ronaldo dos Santos Aveiro","Ronaldo","Man Utd",4,"FWD","MUN"
92,"Summerville | LEE","Midfielder",4.5,0.13953488372093,2.93023255813953,0.2,0.432558139534884,0.322391223162413,0.048554228618741,0.41452107578516,3.125,"Crysencio Summerville","Summerville","Leeds",2,"MID","LEE"
93,"Jones | LIV","Midfielder",5,1.17333333333333,25.7066666666667,1.616,4.928,1.29350238246843,1.09953338652849,6.04181206133217,3,"Curtis Jones","Jones","Liverpool",5,"MID","LIV"
94,"Burn | NEW","Defender",4.5,1.97368421052632,58.2631578947368,2.20526315789474,12.3684210526316,1.3448525541462,1.21551061188802,3.97434668056667,3.25,"Dan Burn","Burn","Newcastle",3,"DEF","NEW"
95,"Scarlett | TOT","Forward",4.5,0.037037037037037,0.0740740740740741,0.00185185185185185,0.0185185185185185,0,0,0,3.125,"Dane Scarlett","Scarlett","Spurs",4,"FWD","TOT"
96,"Amartey | LEI","Defender",4.5,0.959459459459459,36.6621621621621,0.997297297297297,7.81081081081081,0.282513462938368,0.122550338506699,3.41835286747664,3.5,"Daniel Amartey","Amartey","Leicester",3,"DEF","LEI"
97,"Podence | WOL","Midfielder",5.5,1.92,41.6133333333333,3.09866666666667,8.128,2.37059811968356,3.04265674483031,6.45151566714048,3.25,"Daniel Castelo Podence","Podence","Wolves",3,"MID","WOL"
98,"James | LEE","Midfielder",6,1.78666666666667,45.28,2.79466666666667,6.96533333333333,5.01151578128338,2.80340778362006,8.77475190348923,3.125,"Daniel James","James","Leeds",2,"MID","LEE"
99,"Ings | AVL","Forward",7,3.16216216216216,53.7972972972973,4.25945945945946,14.6081081081081,7.56161773204803,1.87784959981218,9.24082595482469,3.25,"Danny Ings","Ings","Aston Villa",3,"FWD","AVL"
100,"Ward | LEI","Goalkeeper",4,0,0,0,0,0,0,0.712315738201141,3.5,"Danny Ward","Ward","Leicester",3,"GK","LEI"
101,"Welbeck | BHA","Forward",6.5,2.44285714285714,41.7142857142857,3,8.31714285714286,7.83280738629401,2.06316221295856,10.787342249183,2.75,"Danny Welbeck","Welbeck","Brighton",3,"FWD","BHA"
102,"Gyabi | LEE","Midfielder",4.5,0.133333333333333,3.6,0.0626666666666667,0.616,0,0,0.275161921977997,3.125,"Darko Gyabi","Gyabi","Leeds",2,"GK","LEE"
103,"Darwin | LIV","Forward",9,NA,NA,NA,NA,NA,NA,NA,3,"Darwin Núñez Ribeiro","Darwin","Liverpool",5,NA,"LIV"
104,"Brooks | BOU","Midfielder",5.5,NA,NA,NA,NA,NA,NA,NA,3.5,"David Brooks","Brooks","Bournemouth",2,NA,"BOU"
105,"De Gea | MUN","Goalkeeper",5,2.93421052631579,75.1973684210526,1.85,18.5710526315789,0,0,2.73267041286454,3.25,"David De Gea Quintana","De Gea","Man Utd",4,"GK","MUN"
106,"Raya | BRE","Goalkeeper",4.5,2.51351351351351,55.945945945946,1.50540540540541,14.8540540540541,0,0.040995966643095,4.12081510201097,3,"David Raya Martin","Raya","Brentford",3,"GK","BRE"
107,"Sánchez | TOT","Defender",4.5,1.65333333333333,40.2933333333333,1.46133333333333,9.39733333333333,1.40247071906924,0.15626378916204,6.52931754197925,3.125,"Davinson Sánchez","Sánchez","Spurs",4,"DEF","TOT"
108,"Henderson | NFO","Goalkeeper",4.5,0.578947368421053,14.8026315789474,0.361842105263158,3.62368421052631,0,0,1.28117989376187,3,"Dean Henderson","Henderson","Nott'm Forest",2,"GK","NFO"
109,"Rice | WHU","Midfielder",5,2.38666666666667,79.5733333333333,3.46,16.9786666666667,2.11800851533189,1.76740043982863,13.1218763040379,3.375,"Declan Rice","Rice","West Ham",3,"MID","WHU"
110,"Kulusevski | TOT","Midfielder",8,5.8235294117647,73.4117647058823,6.28823529411765,20.3882352941176,3.02393199130893,4.14645003341138,12.6060861460865,3.125,"Dejan Kulusevski","Kulusevski","Spurs",4,"MID","TOT"
111,"Dele | EVE","Midfielder",5.5,NA,NA,NA,NA,NA,NA,NA,3.25,"Dele Alli","Dele","Everton",3,NA,"EVE"
112,"Gray | EVE","Midfielder",5.5,1.37837837837838,31.1756756756757,2.42972972972973,6.15675675675676,2.19718167744577,2.21467253472656,5.2140087923035,3.25,"Demarai Gray","Gray","Everton",3,"MID","EVE"
113,"Undav | BHA","Forward",5.5,NA,NA,NA,NA,NA,NA,NA,2.75,"Deniz Undav","Undav","Brighton",3,NA,"BHA"
114,"Diego Carlos | AVL","Defender",5,NA,NA,NA,NA,NA,NA,NA,3.25,"Diego Carlos Santos Silva","Diego Carlos","Aston Villa",3,NA,"AVL"
115,"Llorente | LEE","Defender",4.5,1.71232876712329,47.3150684931507,1.57534246575342,10.9397260273973,1.44254404422827,0.25452112685889,2.65444051288068,3.125,"Diego Llorente","Llorente","Leeds",2,"DEF","LEE"
116,"Dalot | MUN","Defender",4.5,0.710526315789474,23.6447368421053,1.06447368421053,5.31578947368421,0.660338887944818,0.84573881700635,7.87101440131664,3.25,"Diogo Dalot Teixeira","Dalot","Man Utd",4,"DEF","MUN"
117,"Diogo Jota | LIV","Forward",9,3.41333333333333,44.9733333333333,5.00933333333333,14.7386666666667,12.2028536945581,3.81855885032564,18.3756831437349,3,"Diogo Teixeira da Silva","Diogo Jota","Liverpool",5,"MID","LIV"
118,"Calvert-Lewin | EVE","Forward",8,2.86486486486487,53.6756756756757,4.25405405405405,12.2702702702703,12.2144434694201,1.88081910647452,12.9176434054971,3.25,"Dominic Calvert-Lewin","Calvert-Lewin","Everton",3,"FWD","EVE"
119,"Solanke | BOU","Forward",6,NA,NA,NA,NA,NA,NA,NA,3.5,"Dominic Solanke","Solanke","Bournemouth",2,NA,"BOU"
120,"Thompson | BRE","Defender",4,0.081081081081081,3.94594594594595,0.0621621621621621,0.427027027027027,0.0252266097813845,0,0.0520682521164417,3,"Dominic Thompson","Thompson","Brentford",3,"DEF","BRE"
121,"Van de Beek | MUN","Midfielder",5.5,0.828947368421053,13.9605263157895,0.688157894736842,3.07105263157895,0.902868419419974,0.740459320135415,3.23124335985631,3.25,"Donny van de Beek","Van de Beek","Man Utd",4,"MID","MUN"
122,"Douglas Luiz | AVL","Midfielder",5,2.12162162162162,71.8378378378378,2.74054054054054,11.7054054054054,1.76960222935304,2.43060941342264,9.92528810165823,3.25,"Douglas Luiz Soares de Paulo","Douglas Luiz","Aston Villa",3,"MID","AVL"
123,"Gayle | NEW","Forward",4.5,0.493333333333333,7.12,0.593333333333333,1.104,1.57107199728489,0.342484538909048,1.82980089308694,3.25,"Dwight Gayle","Gayle","Newcastle",3,"FWD","NEW"
124,"Eze | CRY","Midfielder",5.5,2.01351351351351,40.3648648648649,2.52297297297297,8.01621621621622,1.47561941575259,2.35565909044817,4.86752798967063,3.75,"Eberechi Eze","Eze","Crystal Palace",3,"MID","CRY"
125,"Nketiah | ARS","Forward",7,1.2,15.2533333333333,1.42933333333333,4.328,3.50788911245763,1.20378050580621,4.87732179928571,2.875,"Eddie Nketiah","Nketiah","Arsenal",4,"FWD","ARS"
126,"Ederson | MCI","Goalkeeper",5.5,4.18666666666667,86.4,1.53066666666667,15.1786666666667,0,0.151679039001465,8.79141266085207,2.875,"Ederson Santana de Moraes","Ederson","Man City",5,"GK","MCI"
127,"Mendy | CHE","Goalkeeper",5,3.67123287671233,78.2876712328767,1.41095890410959,14.1369863013699,0,0,4.93391760438681,3.125,"Edouard Mendy","Mendy","Chelsea",4,"GK","CHE"
128,"Balcombe | BRE","Goalkeeper",4,NA,NA,NA,NA,NA,NA,NA,3,"Ellery Balcombe","Balcombe","Brentford",3,NA,"BRE"
129,"Emerson Royal | TOT","Defender",5,2.82352941176471,64.5,3.38529411764706,13.1352941176471,2.02011227793992,2.45062412321568,12.576655196026,3.125,"Emerson Leite de Souza Junior","Emerson Royal","Spurs",4,"DEF","TOT"
130,"Krafth | NEW","Defender",4.5,1.28,37.76,1.08666666666667,6.61866666666667,0.190239474177361,0.736923792399466,3.85451379651204,3.25,"Emil Krafth","Krafth","Newcastle",3,"DEF","NEW"
131,"Smith Rowe | ARS","Midfielder",6,2.64,43.9333333333333,3.27733333333333,10.9706666666667,3.47800393495709,3.32781269401312,10.2061804831028,2.875,"Emile Smith Rowe","Smith Rowe","Arsenal",4,"MID","ARS"
132,"Buendía | AVL","Midfielder",6,2.75,49.3888888888889,4.1,12.1777777777778,3.05393069982529,4.65300552919507,10.5735624339432,3.25,"Emiliano Buendía Stati","Buendía","Aston Villa",3,"MID","AVL"
133,"Marcondes | BOU","Midfielder",5,NA,NA,NA,NA,NA,NA,NA,3.5,"Emiliano Marcondes","Marcondes","Bournemouth",2,NA,"BOU"
134,"Martínez | AVL","Goalkeeper",5,4.12,86.4,2.408,23.8666666666667,0,0.0614616796374321,3.10539566213265,3.25,"Emiliano Martínez Romero","Martínez","Aston Villa",3,"GK","AVL"
135,"Mwepu | BHA","Midfielder",5.5,1.56756756756757,26.7567567567568,1.56756756756757,6.53513513513513,1.99932389706373,1.58415948227048,3.61242240294814,2.75,"Enock Mwepu","Mwepu","Brighton",3,"MID","BHA"
136,"Bailly | MUN","Defender",4,0.43421052631579,14.8815789473684,0.326315789473684,2.78421052631579,0.0404112879186869,0,1.11146632954478,3.25,"Eric Bailly","Bailly","Man Utd",4,"DEF","MUN"
137,"Dier | TOT","Defender",5,2.69333333333333,73.3466666666667,2.34266666666667,16.856,1.408347312361,0.772337625501677,10.5792005816475,3.125,"Eric Dier","Dier","Spurs",4,"DEF","TOT"
138,"Haaland | MCI","Forward",11.5,NA,NA,NA,NA,NA,NA,NA,2.875,"Erling Håland","Haaland","Man City",5,NA,"MCI"
139,"Ampadu | CHE","Defender",4.5,0.586666666666667,27.8266666666667,0.934666666666667,6.10666666666667,0.194453001022339,0.983016008511186,3.26227830350399,3.125,"Ethan Ampadu","Ampadu","Chelsea",4,"DEF","CHE"
140,"Pinnock | BRE","Defender",4.5,2.43243243243243,72.8108108108108,3.06756756756757,17.5351351351351,1.74650865513831,1.72450378537178,6.18483616784215,3,"Ethan Pinnock","Pinnock","Brentford",3,"DEF","BRE"
141,"Konsa | AVL","Defender",4.5,2.64864864864865,75.9864864864865,2.34189189189189,15.0459459459459,2.24923003208824,0.181938227266073,3.98617170192301,3.25,"Ezri Konsa Ngoyo","Konsa","Aston Villa",3,"DEF","AVL"
142,"Schär | NEW","Defender",4.5,1.56,44.8666666666667,1.57466666666667,9.50666666666667,1.15005789417773,0.739640850573778,2.16276827827096,3.25,"Fabian Schär","Schär","Newcastle",3,"DEF","NEW"
143,"Fábio Vieira | ARS","Midfielder",6,NA,NA,NA,NA,NA,NA,NA,2.875,"Fábio Ferreira Vieira","Fábio Vieira","Arsenal",4,NA,"ARS"
144,"Carvalho | LIV","Midfielder",5.5,NA,NA,NA,NA,NA,NA,NA,3,"Fábio Freitas Gouveia Carvalho","Carvalho","Liverpool",5,NA,"LIV"
145,"Fabinho | LIV","Midfielder",5.5,2.24,65.0266666666667,2.32,12.8293333333333,2.69800519477576,0.780133997090161,11.187680519186,3,"Fabio Henrique Tavares","Fabinho","Liverpool",5,"MID","LIV"
146,"Fabio Silva | WOL","Forward",5.5,1.34666666666667,25.3066666666667,1.948,3.456,4.43845732230693,0.7888089036569,4.12809570878744,3.25,"Fabio Silva","Fabio Silva","Wolves",3,"FWD","WOL"
147,"Pellistri | MUN","Midfielder",4.5,NA,NA,NA,NA,NA,NA,NA,3.25,"Facundo Pellistri Rebollo","Pellistri","Man Utd",4,NA,"MUN"
148,"Fernández | NEW","Defender",4.5,0.853333333333334,34.68,1.18266666666667,8.68533333333333,0.265488058328629,0.426394041627645,1.93086032755673,3.25,"Federico Fernández","Fernández","Newcastle",3,"DEF","NEW"
149,"Chiquinho | WOL","Midfielder",5,1.11764705882353,9.29411764705882,1.41176470588235,5.07058823529412,0.561112597584724,1.08626341074705,1.76114632189274,3.25,"Francisco Jorge Tomás Oliveira","Chiquinho","Wolves",3,"MID","WOL"
150,"Onyeka | BRE","Midfielder",5,0.945945945945946,28.1081081081081,0.910810810810811,2.51351351351351,0.76537630520761,0.163515510968864,1.59199060313404,3,"Frank Onyeka","Onyeka","Brentford",3,"MID","BRE"
151,"Forster | TOT","Goalkeeper",4,1.16,32.4,1.004,10.0106666666667,0,0,0.988977646455169,3.125,"Fraser Forster","Forster","Spurs",4,"GK","TOT"
152,"Guilbert | AVL","Defender",4,0,0,0,0,NA,NA,NA,3.25,"Frédéric Guilbert","Guilbert","Aston Villa",3,"DEF","AVL"
153,"Fred | MUN","Midfielder",5.5,2.13157894736842,58.0921052631579,2.9671052631579,14.0263157894737,1.40965051669627,2.28204756509513,10.9424029001966,3.25,"Frederico Rodrigues de Paula Santos","Fred","Man Utd",4,"MID","MUN"
154,"Gabriel | ARS","Defender",5,2.96,66.4933333333333,2.69866666666667,15.4506666666667,2.55363868921995,0.152309003751725,8.78342600399628,2.875,"Gabriel dos Santos Magalhães","Gabriel","Arsenal",4,"DEF","ARS"
155,"Jesus | ARS","Forward",8,3.12,51.16,5.27733333333333,14.0933333333333,9.90345662645996,4.73167442018166,18.6848345510662,2.875,"Gabriel Fernando de Jesus","Jesus","Arsenal",4,"FWD","ARS"
156,"Martinelli | ARS","Midfielder",6,1.93333333333333,32,2.80666666666667,7.30666666666666,6.05838321428746,2.91515909135342,8.344158641994,2.875,"Gabriel Martinelli Silva","Martinelli","Arsenal",4,"MID","ARS"
157,"Bazunu | SOU","Goalkeeper",4.5,NA,NA,NA,NA,NA,NA,NA,3.25,"Gavin Bazunu","Bazunu","Southampton",3,NA,"SOU"
158,"Biancone | NFO","Defender",4.5,NA,NA,NA,NA,NA,NA,NA,3,"Giulian Biancone","Biancone","Nott'm Forest",2,NA,"NFO"
159,"Xhaka | ARS","Midfielder",5,1.72,63.4133333333333,2.71866666666667,11.064,0.943168896250427,1.94218884548172,13.6895753461868,2.875,"Granit Xhaka","Xhaka","Arsenal",4,"MID","ARS"
160,"Ziyech | CHE","Midfielder",6,1.96,31.8,3.04,8.07466666666667,2.51302158739418,4.20266673900187,9.18775405921042,3.125,"Hakim Ziyech","Ziyech","Chelsea",4,"MID","CHE"
161,"Choudhury | LEI","Midfielder",4.5,0.297297297297297,8.04054054054054,0.174324324324324,1.04054054054054,0.234012327156961,0,2.17860734090209,3.5,"Hamza Choudhury","Choudhury","Leicester",3,"MID","LEI"
162,"Reed | FUL","Midfielder",4.5,NA,NA,NA,NA,NA,NA,NA,3.5,"Harrison Reed","Reed","Fulham",2,NA,"FUL"
163,"Arter | NFO","Midfielder",4.5,NA,NA,NA,NA,NA,NA,NA,3,"Harry Arter","Arter","Nott'm Forest",2,NA,"NFO"
164,"Kane | TOT","Forward",11.5,5.69333333333333,82.9866666666667,8.96,29.9386666666667,21.4299621004611,8.69769065547734,28.4439156451263,3.125,"Harry Kane","Kane","Spurs",4,"FWD","TOT"
165,"Maguire | MUN","Defender",5,2.53947368421053,73.1578947368421,2.91315789473684,16.6078947368421,1.86102090170607,0.217077932320535,10.5424904520623,3.25,"Harry Maguire","Maguire","Man Utd",4,"DEF","MUN"
166,"Wilson | FUL","Midfielder",6,NA,NA,NA,NA,NA,NA,NA,3.5,"Harry Wilson","Wilson","Fulham",2,NA,"FUL"
167,"Winks | TOT","Midfielder",4.5,0.693333333333333,23.4666666666667,0.82,3.94666666666667,0.0645165480673313,0.856747915036976,5.74051859974861,3.125,"Harry Winks","Winks","Spurs",4,"MID","TOT"
168,"Barnes | LEI","Midfielder",7,3.32432432432432,53,4.68918918918919,13.3648648648649,6.45650718547404,3.12633944954723,10.7261237259954,3.5,"Harvey Barnes","Barnes","Leicester",3,"MID","LEI"
169,"Elliott | LIV","Midfielder",5,0.133333333333333,3.73333333333333,0.277333333333333,0.408,0.613940551877022,0.519713029265404,3.15723699331284,3,"Harvey Elliott","Elliott","Liverpool",5,"MID","LIV"
170,"White | TOT","Midfielder",4.5,NA,NA,NA,NA,NA,NA,NA,3.125,"Harvey White","White","Spurs",4,NA,"TOT"
171,"Roberts | BHA","Defender",4,NA,NA,NA,NA,NA,NA,NA,2.75,"Haydon Roberts","Roberts","Brighton",3,NA,"BHA"
172,"Lloris | TOT","Goalkeeper",5.5,4.02666666666667,90,2.164,21.3546666666667,0,0.103162148967385,5.12148534692824,3.125,"Hugo Lloris","Lloris","Spurs",4,"GK","TOT"
173,"Hwang | WOL","Midfielder",6,2.32352941176471,51.1176470588235,2.90588235294118,9.33529411764706,4.19640527945012,1.60570714715868,8.4803313780576,3.25,"Hwang Hee-chan","Hwang","Wolves",3,"FWD","WOL"
